ID,game_id,Fixture,Attacking Team,Defending Team,Attacking Team ID,Defending Team ID,Goals Scored,Goals Conceded,Goals Difference,Game State,Side,Early/Lateral/Deep,OPTA Event ID,period_id,min,sec,X Coordinate,Y Coordinate,End X Coordinate,End Y Coordinate,Length Pass,% Distance Along X,Player ID,Player Name,Preferred Foot,Outcome,Keypass/Assist,Blocked Pass,Cutback,OPTA Pull Back Qualifier,Out Of Pitch,Ending Too Wide,Cross Type,Set Piece OPTA Event ID,OPTA Cross Qualifier,Time Between Set Piece and Cross,Number Events Between Set Piece and Cross,Linked 2nd Phase Cross IDs,First Contact Type,First Contact Explanation,First Contact Player ID,First Contact Player Name,First Contact Team ID,First Contact Team Name,First Contact Aerial,Defending Goalkeeper ID,Defending Goalkeeper Name,First Contact Event ID,First Contact Shot,First Contact X Coordinate,First Contact Y Coordinate,Cross After A Penalty Kick,Cross After A Throw-in,Penalty Kick OPTA ID,Throw-in OPTA ID,Time Between Penalty Kick And Cross,Time Between Throw-in And Cross,Time Lapsed From Cross And First Contact
5771,f855321,Watford v Everton,Everton,Watford,t11,t57,1,3,NULL,losing,Right,Lateral,334645305,2,67,51,90.6,23.4,93.7,38.5,10.77,3.1,p59949,Seamus Coleman,Right,Successful,,0,0,0,0,0,Open Play,,0,NULL,NULL,,61,Ball touch,p26901,Kevin Mirallas,t11,,0,p18656,Heurelho Gomes,684064495,0,93.7,38.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5772,f855321,Watford v Everton,Everton,Watford,t11,t57,1,3,NULL,losing,Left,Deep,1451662501,2,76,34,94.2,67.4,92.6,65.5,2.12,-1.6,p148179,Enner Valencia,,Unsuccessful,,1,1,1,0,0,Open Play,,0,NULL,NULL,,74,Blocked Pass,p41945,Sebastian Prödl,t57,,0,p18656,Heurelho Gomes,1670243383,0,8.5,36.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5773,f855321,Watford v Everton,Everton,Watford,t11,t57,1,3,NULL,losing,Left,Deep,365129459,2,77,8,99.5,99.5,96.5,52.8,31.91,-3,p94924,Gerard Deulofeu,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,365129459,1,NULL,NULL,,41,Punch,p18656,Heurelho Gomes,t57,,0,p18656,Heurelho Gomes,971001460,0,4.1,44.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1944,f1069585,FC Bayern München v Hertha BSC,FC Bayern München,Hertha BSC,t156,t162,0,0,NULL,drawing,Right,Lateral,2068438599,1,0,48,92,15.8,97,48.2,22.65,5,p133798,Serge Gnabry,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,52,Keeper pick-up,p28087,Rune Jarstein,t162,,0,p28087,Rune Jarstein,2026968564,0,4.6,54.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3917,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,0,0,NULL,drawing,Right,Deep,1067958747,1,23,18,99.5,0.5,88.5,62.4,42.91,-11,p37901,Dimitri Payet,,Successful,Keypass,0,0,0,0,0,Crossed Corner,1067958747,1,NULL,NULL,,14,Post,p55037,Cheikhou Kouyaté,t21,,1,p37915,Hugo Lloris,1825279253,1,88.5,62.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3918,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,1,0,NULL,winning,Right,Lateral,575689,1,26,58,93.6,17.1,93.7,19.4,1.54,0.1,p57531,Michail Antonio,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p38290,Danny Rose,t6,,0,p37915,Hugo Lloris,1372001548,0,5.6,85.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3919,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,1,0,NULL,winning,Right,Early,1054680237,1,29,8,73.5,14.7,83.2,47.2,23.84,9.7,p37901,Dimitri Payet,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p93264,Eric Dier,t6,,0,p37915,Hugo Lloris,1173782373,0,13.1,55.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3920,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Right,Early,1093011419,1,29,37,76.5,2.9,89.5,45.7,31.49,13,p58621,Kyle Walker,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p48717,Winston Reid,t21,,1,p32259,Darren Randolph,1914000113,0,9.4,57.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3921,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,1,0,NULL,winning,Left,Lateral,48137676,1,36,12,83.7,94.8,89.1,67.8,18.88,5.4,p37901,Dimitri Payet,,Unsuccessful,,0,0,0,0,0,Delivery From Short & Other Corner Situation,1968148063,1,NULL,NULL,,12,Headed Clearance,p39104,Mousa Dembélé,t6,,1,p37915,Hugo Lloris,1934357987,0,9.6,31.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3922,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Right,Early,2103834597,1,37,24,80.5,2.9,88.5,42.3,27.59,8,p58621,Kyle Walker,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p40669,Angelo Ogbonna,t21,,0,p32259,Darren Randolph,1905586137,0,13.3,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3923,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Right,Early,1264983973,1,38,57,78,29.1,90.1,43,15.28,12.1,p80607,Christian Eriksen,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p48717,Winston Reid,t21,,1,p32259,Darren Randolph,1654091765,0,7.5,58.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3924,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Right,Lateral,1862478418,1,39,10,89,24,97.5,75.9,35.8,8.5,p78830,Harry Kane,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,49,Ball recovery,p57531,Michail Antonio,t21,,0,p32259,Darren Randolph,1948182532,0,3.1,27.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3925,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Right,Deep,1185072859,1,40,56,99.5,0.5,93.3,44.9,30.39,-6.2,p80607,Christian Eriksen,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,1185072859,1,NULL,NULL,,12,Headed Clearance,p73889,Diafra Sakho,t21,,1,p32259,Darren Randolph,719120387,0,6.9,64.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3926,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Left,Lateral,11131745,1,41,12,92.9,74.8,95.3,0,50.17,2.4,p38290,Danny Rose,Left,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p38290,Danny Rose,t6,,NULL,p32259,Darren Randolph,353004443,NULL,96.1,-1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3927,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Left,Lateral,11131745,1,41,12,92.9,74.8,95.3,0,50.17,2.4,p38290,Danny Rose,Left,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p38290,Danny Rose,t6,,NULL,p32259,Darren Randolph,353004443,NULL,96.1,-1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3928,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Left,Lateral,2145843490,1,47,37,88.9,76.6,89.8,68.2,5.7,0.9,p38290,Danny Rose,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p55037,Cheikhou Kouyaté,t21,,0,p32259,Darren Randolph,1299929717,0,9.2,27.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3929,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Left,Lateral,2145843490,1,47,37,88.9,76.6,89.8,68.2,5.7,0.9,p38290,Danny Rose,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p55037,Cheikhou Kouyaté,t21,,0,p32259,Darren Randolph,1299929717,0,9.2,27.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3930,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Right,Deep,1027436221,1,48,45,96.2,24.4,100,46.4,15.22,3.8,p54756,Victor Wanyama,Right,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p54756,Victor Wanyama,t6,,NULL,p32259,Darren Randolph,1220846255,NULL,101.6,46.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3931,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Left,Lateral,1216665539,2,50,4,87.5,91.1,88,69.6,14.41,0.5,p38290,Danny Rose,Left,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,15,Attempt Saved,p165990,Vincent Janssen,t6,,0,p32259,Darren Randolph,983973634,1,92.9,67.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5778,f855321,Watford v Everton,Everton,Watford,t11,t57,1,3,NULL,losing,Right,Lateral,1438537339,2,85,21,87.9,5.8,88.6,9.7,2.75,0.7,p94924,Gerard Deulofeu,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p40868,José Holebas,t57,,0,p18656,Heurelho Gomes,530487730,0,9.5,90.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5781,f855321,Watford v Everton,Everton,Watford,t11,t57,2,3,NULL,losing,Right,Deep,668171483,2,88,5,96.6,20.3,97.3,73.2,35.98,0.7,p94924,Gerard Deulofeu,Right,Successful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,1,Pass,p88894,Ross Barkley,t11,,0,p18656,Heurelho Gomes,1334422660,0,96.4,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5782,f855321,Watford v Everton,Everton,Watford,t11,t57,2,3,NULL,losing,Left,Lateral,877990329,2,88,12,85.7,78.4,92.6,49,21.26,6.9,p1632,Gareth Barry,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p52153,Miguel Britos,t57,,1,p18656,Heurelho Gomes,944128929,0,8.1,53.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1945,f1069585,FC Bayern München v Hertha BSC,FC Bayern München,Hertha BSC,t156,t162,0,0,NULL,drawing,Right,Deep,286228542,1,2,54,95.1,25.3,76.9,54.3,27.46,-18.2,p133798,Serge Gnabry,,Successful,Keypass,0,1,1,0,0,Open Play,,0,NULL,NULL,,15,Attempt Saved,p61558,Thiago Alcántara,t156,,0,p28087,Rune Jarstein,1684720181,1,78.3,54.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3932,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,0,1,NULL,losing,Left,Lateral,1216665539,2,50,4,87.5,91.1,88,69.6,14.41,0.5,p38290,Danny Rose,Left,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,15,Attempt Saved,p165990,Vincent Janssen,t6,,0,p32259,Darren Randolph,983973634,1,92.9,67.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3933,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Left,Lateral,1122346758,2,53,52,85.6,96,96.3,56.1,28.8,10.7,p38290,Danny Rose,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p48717,Winston Reid,t21,,1,p32259,Darren Randolph,1320654596,0,4.4,42.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3934,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Left,Lateral,1122346758,2,53,52,85.6,96,96.3,56.1,28.8,10.7,p38290,Danny Rose,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p48717,Winston Reid,t21,,1,p32259,Darren Randolph,1320654596,0,4.4,42.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3935,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Right,Lateral,2039736182,2,55,26,89.1,16.7,96.1,68.7,35.54,7,p58621,Kyle Walker,Right,Successful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,1,Pass,p78830,Harry Kane,t6,,1,p32259,Darren Randolph,316202140,0,95.4,68.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3936,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Right,Lateral,1689558133,2,57,15,88.8,21.9,90.1,28,4.29,1.3,p58621,Kyle Walker,Right,Unsuccessful,,0,0,0,0,0,2nd Phase From Freekick Situation No Target,729952285,1,NULL,NULL,1689558133,12,Clearance,p55459,Aaron Cresswell,t21,,0,p32259,Darren Randolph,1058593880,0,12.6,74.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3937,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Right,Deep,1082220696,2,57,38,99.5,0.5,90.3,43,29.93,-9.2,p80607,Christian Eriksen,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,1082220696,1,NULL,NULL,"1082220696, 1714283084",12,Clearance,p57531,Michail Antonio,t21,,0,p32259,Darren Randolph,873069737,0,9.9,54.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3938,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Left,Early,739009357,2,57,56,77,89.6,92.5,58.4,26.03,15.5,p38290,Danny Rose,Left,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,15,Attempt Saved,p93264,Eric Dier,t6,,1,p32259,Darren Randolph,1228637429,1,92.5,58.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3939,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Left,Early,739009357,2,57,56,77,89.6,92.5,58.4,26.03,15.5,p38290,Danny Rose,Left,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,15,Attempt Saved,p93264,Eric Dier,t6,,1,p32259,Darren Randolph,1228637429,1,92.5,58.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3940,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,1,NULL,drawing,Right,Deep,1714283084,2,58,1,94.9,24.7,91.7,44.6,13.71,-3.2,p80607,Christian Eriksen,Right,Unsuccessful,,0,1,0,0,0,2nd Phase From Corner Situation,1082220696,0,NULL,NULL,"1714283084, 1082220696",12,Clearance,p40669,Angelo Ogbonna,t21,,0,p32259,Darren Randolph,469634755,0,7.3,55.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3941,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,1,1,NULL,drawing,Right,Lateral,2127425050,2,61,6,85.7,6.5,90.9,69.9,42.8,5.2,p57531,Michail Antonio,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p58621,Kyle Walker,t6,,1,p37915,Hugo Lloris,2023845029,0,8.2,25.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3942,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,1,1,NULL,drawing,Right,Deep,1072224870,2,65,52,99.5,0.5,90.8,54.8,37.41,-8.7,p37901,Dimitri Payet,,Unsuccessful,,0,0,0,0,0,Crossed Corner,1072224870,1,NULL,NULL,,12,Headed Clearance,p39194,Jan Vertonghen,t6,,1,p37915,Hugo Lloris,1669459358,0,9.4,42.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3943,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,1,1,NULL,drawing,Left,Deep,174688338,2,66,1,97.2,76,97.1,73.3,1.81,-0.1,p55459,Aaron Cresswell,Left,Unsuccessful,,0,0,0,0,0,2nd Phase From Corner Situation,1072224870,1,NULL,NULL,174688338,12,Clearance,p93264,Eric Dier,t6,,0,p37915,Hugo Lloris,1382229741,0,2.6,26.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3944,f855289,Tottenham Hotspur v West Ham United,West Ham United,Tottenham Hotspur,t21,t6,1,1,NULL,drawing,Left,Deep,54805392,2,66,30,99.5,99.5,93,54,31.17,-6.5,p37901,Dimitri Payet,,Successful,,0,0,0,0,0,Crossed Corner,54805392,1,NULL,NULL,,4,Foul Won,p48717,Winston Reid,t21,,0,p37915,Hugo Lloris,1827187811,0,93,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3945,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Left,Deep,1932655625,2,70,21,97.6,75.9,89.2,60.3,13.41,-8.4,p38290,Danny Rose,Left,Unsuccessful,,0,1,1,0,0,Open Play,,0,NULL,NULL,,8,Interception,p48717,Winston Reid,t21,,0,p32259,Darren Randolph,239933733,0,9.6,37.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5783,f855321,Watford v Everton,Everton,Watford,t11,t57,2,3,NULL,losing,Left,Lateral,2017678834,2,93,40,93.7,81.4,84.8,48.8,24.06,-8.9,p66749,Romelu Lukaku,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,4,Handball,p148179,Enner Valencia,t11,,0,p18656,Heurelho Gomes,709952458,0,84.6,50.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5784,f855321,Watford v Everton,Everton,Watford,t11,t57,2,3,NULL,losing,Left,Early,831811119,2,94,52,70.6,76.6,92,48.1,29.67,21.4,p94924,Gerard Deulofeu,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,831811119,1,NULL,NULL,,41,Punch,p18656,Heurelho Gomes,t57,,0,p18656,Heurelho Gomes,1559720257,0,8.7,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5836,f855319,Southampton v Middlesbrough,Southampton,Middlesbrough,t20,t25,0,0,NULL,drawing,Right,Early,59104027,1,7,28,73.4,5.3,76.3,9.1,3.99,2.9,p56192,Cuco Martina,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p54771,Fabio,t25,,0,p12496,Víctor Valdés,702734252,0,22.5,94.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1946,f1069585,FC Bayern München v Hertha BSC,Hertha BSC,FC Bayern München,t162,t156,0,0,NULL,drawing,Left,Early,723768753,1,10,49,77.9,86.5,86.5,75.7,11.64,8.6,p102742,Vladimír Darida,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,61,Ball touch,p165687,Joshua Kimmich,t156,,0,p20388,Manuel Neuer,1923987959,0,18.3,19.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3946,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Left,Deep,1932655625,2,70,21,97.6,75.9,89.2,60.3,13.41,-8.4,p38290,Danny Rose,Left,Unsuccessful,,0,1,1,0,0,Open Play,,0,NULL,NULL,,8,Interception,p48717,Winston Reid,t21,,0,p32259,Darren Randolph,239933733,0,9.6,37.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3947,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Right,Early,684221989,2,73,36,72.2,4.4,87,46.7,31.98,14.8,p93264,Eric Dier,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p48717,Winston Reid,t21,,1,p32259,Darren Randolph,1784732711,0,14.1,51.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3948,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Right,Lateral,2092534004,2,74,2,90.2,17,93.1,38,14.37,2.9,p58621,Kyle Walker,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p48717,Winston Reid,t21,,1,p32259,Darren Randolph,1992490232,0,4.7,53.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3949,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Right,Lateral,391860842,2,76,33,90.9,16.4,85.8,53.7,25.51,-5.1,p108823,Dele Alli,Right,Unsuccessful,,0,1,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p163526,Edimilson Fernandes,t21,,0,p32259,Darren Randolph,1539473427,0,15.5,58.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3950,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Right,Lateral,1748790170,2,80,48,86.5,27.4,93,57,20.87,6.5,p80607,Christian Eriksen,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p57531,Michail Antonio,t21,,1,p32259,Darren Randolph,839757336,0,5.9,42.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3951,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Left,Lateral,92725949,2,81,18,93.2,86.6,94.3,82.9,2.71,1.1,p85971,Son Heung-Min,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p57531,Michail Antonio,t21,,0,p32259,Darren Randolph,1475575165,0,10.1,12.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3952,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,1,2,NULL,losing,Left,Deep,1293719448,2,88,2,97.9,75.6,95.3,53.2,15.23,-2.6,p85971,Son Heung-Min,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p32259,Darren Randolph,t21,,0,p32259,Darren Randolph,811144587,0,3.5,45.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3953,f855289,Tottenham Hotspur v West Ham United,Tottenham Hotspur,West Ham United,t6,t21,2,2,NULL,drawing,Right,Lateral,268466045,2,89,6,89.5,2.5,92,16.4,9.64,2.5,p77794,Kieran Trippier,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p55459,Aaron Cresswell,t21,,0,p32259,Darren Randolph,433781167,0,9.2,86.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3955,f855290,Watford v Leicester City,Leicester City,Watford,t13,t57,0,1,NULL,losing,Right,Deep,1419380234,1,5,9,99.5,0.5,93.3,34,23.69,-6.2,p51938,Marc Albrighton,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,1419380234,1,NULL,NULL,,12,Headed Clearance,p52940,Daryl Janmaat,t57,,1,p18656,Heurelho Gomes,413414410,0,2.4,61.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3956,f855290,Watford v Leicester City,Leicester City,Watford,t13,t57,0,1,NULL,losing,Right,Early,89637788,1,5,21,75.7,21.9,92,58.4,30.15,16.3,p51938,Marc Albrighton,Right,Unsuccessful,,0,0,0,0,0,2nd Phase From Corner Situation,1419380234,1,NULL,NULL,89637788,44,Aerial Duel Won,p52153,Miguel Britos,t57,,1,p18656,Heurelho Gomes,1798455799,0,8.8,39.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3958,f855290,Watford v Leicester City,Watford,Leicester City,t57,t13,1,0,NULL,winning,Left,Deep,1439408862,1,8,52,99.5,99.5,91.2,47.9,36.15,-8.3,p38439,Etienne Capoue,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,1439408862,1,NULL,NULL,,4,Foul Won,p15033,Wes Morgan,t13,,0,p51934,Ron-Robert Zieler,1462288459,0,7.2,50.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3959,f855290,Watford v Leicester City,Watford,Leicester City,t57,t13,2,1,NULL,winning,Left,Deep,286210980,1,17,58,99.5,99.5,87.7,42.7,40.56,-11.8,p38439,Etienne Capoue,Right,Successful,Keypass,0,0,0,0,0,Crossed Corner,286210980,1,NULL,NULL,,44,Aerial Duel Won,p37742,Younes Kaboul,t57,,1,p51934,Ron-Robert Zieler,435612475,1,89.8,45.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3962,f855290,Watford v Leicester City,Leicester City,Watford,t13,t57,1,2,NULL,losing,Right,Deep,38272659,1,19,10,99.5,0.5,92.5,50.9,35.05,-7,p51938,Marc Albrighton,Right,Successful,Keypass,0,0,0,0,0,Crossed Corner,38272659,1,NULL,NULL,,44,Aerial Duel Won,p12413,Robert Huth,t13,,1,p18656,Heurelho Gomes,368986958,1,92.1,54.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3963,f855290,Watford v Leicester City,Leicester City,Watford,t13,t57,1,2,NULL,losing,Left,Early,336810113,1,21,32,76.3,81.1,100,28,43.85,23.7,p103025,Riyad Mahrez,Left,Unsuccessful,,0,0,0,1,0,Crossed Freekick,336810113,1,NULL,NULL,,5,Out,p103025,Riyad Mahrez,t13,,NULL,p18656,Heurelho Gomes,1807166276,NULL,101.1,26.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3964,f855290,Watford v Leicester City,Leicester City,Watford,t13,t57,1,2,NULL,losing,Right,Lateral,700615575,1,23,1,92,18.9,93.9,36.3,12,1.9,p103025,Riyad Mahrez,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p52153,Miguel Britos,t57,,1,p18656,Heurelho Gomes,1711659451,0,4.3,67.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5851,f855319,Southampton v Middlesbrough,Middlesbrough,Southampton,t25,t20,0,0,NULL,drawing,Right,Early,1895615321,1,40,46,75.6,4.1,92,45.8,33.18,16.4,p20399,Antonio Barragán,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,4,Foul Won,p38580,José Fonte,t20,,0,p40383,Fraser Forster,168405520,0,8.6,52.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5852,f855319,Southampton v Middlesbrough,Middlesbrough,Southampton,t25,t20,0,0,NULL,drawing,Right,Early,1634285441,1,44,25,75.5,27.6,93,54.9,26.12,17.5,p59044,Adam Clayton,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,44,Aerial Duel Won,p38580,José Fonte,t20,,1,p40383,Fraser Forster,471650146,0,7.5,50.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
